Company,Reviewer Verification Status,Date,Rating,Review
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Not going to describe my HORRENDOUS experience with EDF....suffice to say they are UNBELIEVABLE. 
I advise anybody who experience problems with them to write to their MP, copying a link to this site, with a detailed account of their problem, requesting that he forwards your email to every other MP, relevant Ministry and Civil Servants. Ask that they be investigated for practices that are bordering on, or even are, criminal actions. I've done just that.....it's only by escalating this to the highest level that anything will get done about these appalling con men(?) scammers(?) or criminals(?).
”"
EDF Energy,,Posted 1 year ago,1,"“
EDF wanted me to transfer onto a smart meter, so we did. I had to use the EDF app to top up both gas and electric. However, within a couple of months the app would no longer show the balance on my gas or electric so we didn’t know when we needed to top up. What an absolute useless app and company. When I tried to complain by EDF what’s app that didn’t work either. The worst customer service I have ever experienced from any company I have ever dealt with. The only reason I gave 1 star is because I couldn’t give less
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
EDF are a bunch of con artists. Twice now, they have conveniently changed my bill after me contacting them to say that they had overcharged me. The last time, after a month of fighting, they finally cleared my balance to £0 and gave a credit of £25 as ""goodwill"" for all the stress they caused. However, on my latest bill they have added on the money they claim I didn't pay, which they waived. And now they have faked a bill to make it seem like I still owe them! It's not enough that they make record profits, then put up prices to an extortionate level, but they also try to scam us out of our money too. 
The customer ""service"" is atrocious. I've had to ask 5 times to have my complaint escalated to a manager and they still won't do this. I have never been so disgusted by a company and the way they try to screw hard working people out of their hard earned money.
If I could give 0 stars I would, as they absolutely do not deserve even one star
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Today speaking to Marcia who clearly couldnt help me with my account issue so all of a sudden after speaking for 9 minutes an engaged tone.
Nothing wrong with my 'phone just incompetent operator. Lodged complaint.
”"
EDF Energy,,Posted 1 year ago,1,"“
A company that doesn't charge you the amount you use, but whatever they feel like taking on direct debit. My bill was £66, so they decide to take £109! Logged complaint with Trading Standards.

Tried calling and contacting them on their ""WhatsApp"" support just to get the call closed without any response.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Just tried to get hold of somebody at EDF customer service. Waited over 30mins on mobile then tried chat. Was told should answer in 4 mins but I cancelled after 12 mins. What has happened to our utilities. None of them have enough staff answering calls. I just find this totally unacceptable to be expected to wait such long periods to speak to someone.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,3,"“
So before the 1st of April in was topping up £35 to last just over a week, when the nee prices kicked in my meter went wild and is literally bleeding like a civ.the gas is going dramatically fast and the msn on the phone from edf said to me that gas has risen 54% means that I should be topping up £54 to and spending near £80 when bought with electricity top up.what on earth should I do as now I.would rather sit in the cold house I am in than to watch the meter swallow my money in minutes .54 hadn't even lasted 4 days
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
I was transferred to them from utility point who went bust. Sent all the meter readings etc. Got my first bill.
Electric 16 th Nov - 4th Jan.
12567-13627 1069kWH £205.

5th Jan-19th Feb.
13106 - 13488 382 Kwh. £73.88
 Phoned them ( 50 mins) to tell that they had charged me twice for the 382 Kwh as included in the previous estimate.
Told me to take some more readings and would be put right but still doesn't alter the fact that payed twice for 382 Kwh. Bills come only 6 months and if I hadn't noticed would have been missed. 
Soon as I have sorted this out moving to someone else.
”"
EDF Energy,,Posted 1 year ago,1,"“
Thieving s***s that’s how I can describe this company. I cannot wait for the end of my contract so can leave them.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Terrible customer service - call centre workers with no knowledge who just don't care. Disconnected twice, not called back despite arranging this with the third person. 
Huge increase in D/D per month, way over the price cap % (DD gone from £85 to £331) and no one able to discuss this. 
Back dated 'debit' that has just appeared and impossible to dispute because the system crashed after spending 4 hours either on hold or speaking to someone who just repeated lines from a script. 
Can't submit new readings before the 1st deadline, but can today! Funny it is all working again.... 
Extremely stressful experience, I feel for everyone else also going through this with this provider.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
No stars! soon as I can change suppliers I will be! 
they have restricted my account to PAYG - Seriously! you have known this was coming so why not think ahead and sort this out, your customers have done the right thing by updating their readings so that we are not overcharged, yet, you are making this difficult for us to upload readings, I have had many different error messages trying to log in at 11.30 pm. Surely it should have been sorted by now!!
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
I've been on hold for over 1hr 30mins now just to give a meter reading because the edf app is down for maintenance and the websites won't work either.
How convenient being it the last day to give meter readings before the shafting of energy prices yet again. 🤔
”"
EDF Energy,,Posted 1 year ago,1,"“
Can't upload readings; incompetent
”"
EDF Energy,,Posted 1 year ago,1,"“
Customer service needs to be improved! I was waiting for an hour to get through. When I did, I gave them my account details and they put me on hold for extra 20mins! Told them I just wanted to pay a bill. Very rude.
”"
EDF Energy,,Posted 1 year ago,1,"“
Very bad customer service, almost an hour on the line and no one answering.
I did pay normally for the actual bill on line but, they said they have not any record and charged me extra £119.
today 31.03.22 there website is down
”"
EDF Energy,,Posted 1 year ago,5,"“
By been efficent and straight to the point. Ive been charged fornexactly what ive used and been told in clear conversation that any extra usage will be made visible on bills based on meter reads. I have no problem holding my hands up and saying yes ive done wrong but usage is down to customer not the company and bills are the responsibilty of the customer
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
My whole experience with EDF has been a nightmare. They took over GNE who has made some mistakes In billing. I appreciate there will be issues. 

However I gave them all the correct information numerous times. I was then told my monthly debit was increasing from 99 pound to 617pound, and I owed 1600 pounds. They kept estimating my electric usage to 4x what I used and gas to 3x the amount. When showing them correct figures they kept doing the same. It took 6 months to resolve. Over 30 hours of waiting on phone calls, being hung up on by rude incompetent staff and writing emails. I revieved letter after letter causing stress as I could not afford this stupid figure they made up. 

When I eventually did the work for them and raised it to the CEO team they even initially tried scamming more money. When back calculating costs I owed, they were using the inflated price per unit of today's date which was more than double that I used at the time (BE CAREFUL AND CHECK WHAT YOU ARE PAYING) finally they admitted I owed 300 pound and my monthly debit was 117 pounds. After 6 months of my time I managed to fix it. 
They do not value thier customers at all, they arranged dates and times to call back so I would be able to answer as I work shifts and would never call, thus wasting more of my time. Absolute joke regarding thier customer service.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Awful resolution for problems. It took me 3 and a half weeks to sort out a problem EDF had created. They shut my account with no warning, and proceeded to tell me it was my fault. I had to deal with very long waits trying to get hold of someone and once through they were grossly unhelpful. I was promised to be phoned back by many agents, and this never happened. I had to keep ringing them to get any help. Avoid EDF at all costs!
”"
EDF Energy,,Posted 1 year ago,1,"“
Awful company, I am shocked with untrained and not competent people working there . No trust for this company
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
There customer contact service is automated and cannotunderstand simple messages.
Eventually they say somebody will contact you, but on previous contacts I may as well talk to my dog (I don’t have a dog)
What a useless shower
”"
EDF Energy,,Posted 1 year ago,1,"“
In my opinion EDF will get customers into debt , they have extremely poor customer service,  had to argue whey I hadn't had a bill in over 4 months then after numerous messages and calls I get a bill saying my direct debit is increasing to £400 a month yet over the winter period (4 months in this case) I used £400 surly that £100 a month. Ohh and if your looking for the 24h support it a total waist of time normally the reply is an agent will get back to you in 72h what a joke.
”"
EDF Energy,,Posted 1 year ago,1,"“
They are just a massive big machine gobbling up money, who believe that there Customer Support can be like Microsoft or Google and all be done with AI
Help me Lord what has the World done to inflict EDF upon us.
Mr Spence Eng
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Please don't go to them. I have been offered a £61 per month direct debit, for a small apartment and after 2 months they wanted to charge me more than double. I sorted that out in many days and investigations. They charge me a few bills for the same period, now again, after a few months, they want to charge me £4.000 for a year. It is never-ending and I begin to believe that they are harrasing people on purpose until they just give up. I am seriously thinking about suing them.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
I have been on the phone to EDF for 7 days spoke to many people who promised me they would sort out the problem. They did not, training of staff is non existent. Tenants cut off twice cannot top up because system is failing. How many times and how many people do I have to speak with to get electricity.
What a shambles how can this company offer such zero customer service.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Had a problem for about a year in total that was all sorted.. until I let them talk me into getting SMART METERS WHAT A JOKE DONT GET THEM FITTED!!! Nothing but problems ever since , as for them making appointments to come an put problem right they just don’t turn up  if I could have SMART METERS REMOVED I WOULD!! DONT GET SMART METERS!
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Our energy company went bust, so we’ve been automatically transferred to EDF.  
Absolutely rubbish, we can’t even set up a direct debit, after numerous attempts by my husband to do this,  it asks for meter readings and a payment which we’ve done no end of times, then set up the direct debit, then within a few hours we get an email to say we’ve cancelled our direct debit!!! You can’t get hold of anyone, if you do the online chat they can’t help until the outstanding balance is cleared, it is as much use as a concrete parachute.  My husband is currently trying to phone them and it’s cut him off!! How are we not surprised
”"
EDF Energy,,Posted 1 year ago,3,"“
They are rubbish they can’t even set up my account they just keep sending me the same email they are not even reading my email. The codes and links do not work. It’s disgusting I am so stressed crying angry distraught fretting fretful why are the so bad.
I am so distraught I don’t know what to do how am I going to sort this out when EDF energy don’t care I have moved to a property that has EDF so I thought it would be easy no it’s not disgusting company
”"
EDF Energy,,Posted 1 year ago,1,"“
Incompetent , uninformed,  un coordinated customer service staff 5 hours six phone numbers three cut off chat bot and text services.  All I needed to know is was my smart meter compatible for Solar FIT and if not please replace so it is they're worse than useless.
”"
EDF Energy,,Posted 1 year ago,1,"“
I joined EDF in September 1st payment of 104.00 to come out 25th October,phoned and requested it to be taken on the earlier in the month,which was done ,didn’t, check again until and saw that for Nov,Dec andJanuary they had reduced my payments to £7 a month As requested
”"
EDF Energy,,Posted 1 year ago,1,"“
I was transferred to EDF against my knowledge when another company went into administration.   When I moved out of the home they supplied I agreed an installment plan for the amount due.  Just looked at the account online and they have unaccountably more than doubled the total due. Don't touch them with a bargepole.
”"
EDF Energy,,Posted 1 year ago,1,"“
Spoke to somebody called joanne on the phone, poor customer service, told me she couldn't understand what I was saying, when i asked her to please transfer me to another colleague who would understand my Yorkshire accent she proceeded to ignore me and told me she couldn't understand me still. Very poor service.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
I switched to EDF from Bulb in November 2021 as Bulb were in trouble. I never had any problems with Bulb. I was quoted £58 monthly for a 1 bed flat which was reasonable. I paid 2 months at €58 then was told from January 2022 I would be paying £91 monthly. I was not happy with this so switched to Scottish Power. After paying 3 months at £58 (£174 ) I have received a final bill for £309 (including £100 each for electricity and gas early cancellation fee). They have also grossly overestimated my gas reading. I have contacted them to complain and they will not change the final bill. This  means I have paid Edf €483 for 2 months supply. DAYLIGHT ROBBERY!!. I am 73 and on a pension and when they take this £309 from my account thisthe next  week I will have little money left for the next 2 weeks. Do not go to EDF as they will rob you blind.
”"
EDF Energy,,Posted 1 year ago,1,"“
I have been trying for 6 weeks every day on hold for over an hour to speak to someone on a bill .... we agreed a DD amount and then they took a different amount .... sent debt collector and STILL i cannot get hold of anybody - just constantly on hold - tried to complain thats fruitless ....ABSOLUTE JOKE !!!!!!!!!!!!
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Absolutely ridiculous company I have a smart metre in my house and they are charging me above what my smart metre says telling me it’s right getting to talk to somebody who will tell me things is a joke I get spoken to like I am something on their shoes and trying to change to another company is horrendous
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,2,"“
Received fairly strong letters from EDF  threatening to move me from my fixed tariff  if I didnt get a smart meter installed. Both my husband and I work full time and there were no weekend appointments available for a fitting for as far forward as their appointment system allowed so husband took a days holiday. I had to provide EDF with the phone number of the person who was going to be at home so gave them my husband’s. He received numerous texts in the days leading up the appointment as a reminder. Engineer was supposed to come between 8-12 am and call 30 mins before he arrived, but no one called or appeared . At 1 pm husband called the company and after holding for 30 mins no one would speak to him as the account was in my name. They were happy to send numerous texts but wouldn’t speak to him to explain why no one arrived. I couldn’t call as i was at work. They told him someone would call the house the following evening at 6.30pm but no call . They called the night after and offered no explanation as to why no one turned up. We offered them 10 new weekday dates that someone would be at home for installation  but they could not accommodate any of them. They said the engineer arrived but could not get access. Absolutely rubbish, my husband was at home the entire day. We asked them to provide details of the telephone call or arrival time , they could not provide any of these details. They ended up telling us to call again in 6 months to get a new appointment as they have nothing. No offer of any compensation  until we pushed for it  at which time they offered £40 for our inconvenience.
 Terrible company as soon as our fixed tariff ends I will be moving. Only with EDF as previous supplier went bust.
”"
EDF Energy,,Posted 1 year ago,2,"“
Anyone have a smart meter with them. My plug in display shows costs that never match the bill when I have rung to ask about it no one had a clue why. One less thing plugged in at mine !
”"
EDF Energy,,Posted 1 year ago,1,"“
Group of rubbish
”"
EDF Energy,,Posted 1 year ago,1,"“
An appalling company
”"
EDF Energy,,Posted 1 year ago,1,"“
Terrible customer service, they are good when they want your money but getting refund is ridiculous, saying they posted cheque, when I does not arrive you can not get through on phone and messages take forever that you get a different person everytime and have to repeat yourself over and over again still not getting problem sorted
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,4,"“
Had a problem, dealt with quite well relative to their competitors.
”"
EDF Energy,,Posted 1 year ago,1,"“
In short I would pay more not to be with EDF. Customer service cut you off after waiting on hold for 30+ mins. I was told on two separate occasions that my power would come back on and I would be phoned back within that hour - nothing happened. It then took me six hours to get a member of staff to move me onto Direct Debit for electricity to be greeted by mail in the post saying that I was set up for Pay as you go. I have never experienced such a bad service, I genuinely cannot believe how bad my experience has been with EDF. As soon as the issues with price caps are over I am going to move straight away even if it costs me more. I would pay more not to be with EDF.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Disgusting company. They are taking £388 a month (more than my mortgage) for Gas & electric. I live in a 3 bedroom end of terrace house. I'm self employed, they are actually taking food from my children's mouth. I've never missed a payment of any bill of my home since 2008 and always paid full amount. I've not had the heating on for 2 years. I've even made the home smart by installing smart bulbs everywhere to reduce cost. They also bullied me into installing a smart meter which I did to help, but every few month they just keep taking more and more, I've even explained I'm classed as a vulnerable adult. At this rate they will make me and my family homeless. What am I doing here - powering up a nuclear power plant!
”"
EDF Energy,,Posted 1 year ago,1,"“
My son has a problem with pre payment meter refusing to top up, the problem has gone on for weeks with the repeated promise that it will be sorted out….. the told yesterday he must wait for electricity to completely run out and then let them know and they will send an emergency engineer, my son has told them he has to freezers full of food and a large tropical fish tank with expensive fish that will die if the heater goes off and the water goes cold… still told he must let it run out. The electric has now finally run out, if the fish die and the food thaws we will be taking EDF to court not only for the spoilt food and dead fish but for the stress, anxiety and distress caused.
”"
EDF Energy,,Posted 1 year ago,1,"“
EDF avoids any form of human contact for as long as possible. Then when you reach somebody they make mistakes and you have to repeat the entire process.
If you value your time avoid them like the plague.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
I have had three smart meter installation appointments .
First one left me without power for nearly two hours as when the meter was installed the DCC , whatever that is was down and the guy had to reinstall the old meter.
Second installer said there was no point as the gas meter was too far away from the electric meter.
Third attempt was cancelled by EDF with no explanation. 
I made a complaint and EDF seem more interested in closing the complaint than actually resolving it. 
Will definitely not be going with EDF when my current tariff expires on gas and electric. 
Given that EDF are bragging about their smart meter installation I find it a total lie and would not recommend to anyone. 
Michael Wright
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Every Day Failures. Myself and my housemate are registered disabled, EDF cut off our gas 3 times in freezing weather because they messed up and had 2 accounts running on one property. This went on for weeks, they don’t respond to texts, they routinely cut you off on the phone (when one is ‘blessed’ enough to actually get through to them),they claim you can contact their ceo (when I’m fact you’re just get an automated message saying they’re passing you back to the same unsympathetic cretins who couldn’t deal with the issue in the first place) and at one point they told me to get an emergency gas engineer even though it was EDF that had cut us off. They are without a shadow of a doubt the worst customer service I’ve ever experienced. They are honestly worse than the DWP. Please do yourselves a favour and don’t use EDF
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,5,"“
Just had a smart meter fitted yesterday evening, excellent service and a friendly  and knowledgeable guy didn't  catch his name, can you track him down and thank him.
”"
EDF Energy,,Posted 1 year ago,3,"“
I managed to get through on the phone.  Lengthy wait but my problem was answered eventually by a very helpful young lady.  The new charges are frightening but I’ve no reason to think they’re any more than other companies.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,5,"“
Lovely northern lady sorted out my problem in minutes very efficient and kind. thanks
”"
EDF Energy,,Posted 1 year ago,1,"“
Doesn't matter when you call... 8 am on hold for 40mins + to get cut off. its happen 4 times in 2 weeks. No one bothers to cal you back either. I'll be moving away asap.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Don't get a smart meter from them the home display never works properly after only a few months of installation it doesn't work the reason being !!! My meter is not now compatable for the home display unit
”"
EDF Energy,,Posted 1 year ago,1,"“
Have been trying to set up dd for 2 weeks. Have texted phoned for hours and no 1 will speak to me. Recovering from cancer and dont need this. JUST WANT TO SPEAK TO SOMEONE.
”"
EDF Energy,,Posted 1 year ago,1,"“
Beware ex UP customers, UP final bill was mostly made up of EDF higher prices, then 1st EDF bill was from the same period . So paid twice  for same enegy.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
The Ceo of the Company Mr Simone Rossi please read the reviews 

Absolutely disgusting company. Robbing and torturing the customers.
”"
EDF Energy,,Posted 1 year ago,1,"“
35 minutes on hold and cut off within the first 30 seconds of speaking for someone. Pretty atrocious!
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Disgusting customer services who cut you off after 40 mins on hold, for a gas emergency. Whatsapp, text and online chat pointless, emergency line that doesnt answer and closes at 8pm. Never have i come across a worse company. Will be switching suppliers.
”"
EDF Energy,,Posted 1 year ago,1,"“
DISGUSTING
I thought SSE was the worst electric supplier. But I was wrong. It's definitely EDF. I've been with them just less than 24 hours. And my smart meter reading is telling me bill so far this period is £12:97. I live alone in a one bedroom flat. EDF is sure on the fiddle. I will be leaving them ASAP
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Been waiting a month now for an appointment for an engineer to come out and fit an isolation switch to enable me to have a car charger installed. 
Every time I call customer services to find out if they have a date for me, all I get is , “the appointments team will be in touch”! This doesn’t help as the ev charger installers need a date the switch will be installed so they can book me in to have my charger installed.
Very very poor customer service
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
Atrocious company. On a fixed tariff. Use the same gas and electricity per month bill is alway 50 pound direct debit per month. Now trying to take £162 out. Because they've overestimated.. Gave readings confirmed it's still should be 50 pound a month.tried again taking 162 pound out. Useless call centre no help whatsoever. Avoid this company got your gas and electricity
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
After settling an £250 bill marked “final” on leaving my flat in July for 1 month of outstanding electricity I received £600 bill without warning 6 months after, in my junk email, 1 week before Christmas! They state it is a recalculation! This company are committing extortion.
”"
EDF Energy,,Posted 1 year ago,1,"“
My monthly dd suddenly jumped from £80 per month to £350. There was no warning. I live in a small 2 bedroom House as a single person and they are saying my electricity usage is £350 a month! I have a smart meter installed which I don’t think it reading properly. Have tried to contact customer services and it’s impossible.
”"
EDF Energy,Verified Reviewer,Posted 1 year ago,1,"“
12 Months on and they still can't resolve a simple gas meter issue. Constant chasing, constant not replying, constant ping pong between teams. 

Non existent customer voce support. Rubbish chat help because of rights to do things. 

I am a SME business and it was never this bad even as a retail customer. 

Can't wait to leave.
”"
EDF Energy,,Posted 1 year ago,1,"“
Oh my god this company has got to be the worse I've ever used...you can only contact them via WhatsApp...and no one sorts the problem thry just dont answer....the change payments ever month   from £315 to £900!! Had to stop DD for fear of what they would take...now I received a random letter saying I owe £38 or going to bailiffs....??? I actually feel someone is filming me for joke with this company...!!!!! Oh and put in regular meter readings and they still send estimated bills...spare yourself a very stressful time and go Anywhere else.....
”"
EDF Energy,,Posted 1 year ago,1,"“
EDF have been taking huge amount of money via the standing charge roll over contract, it beggars belief, contacted them and they claimed it was practically the same amount as previous months prior, I was stunned and the customer service clerk just stopped short of saying it might be cheaper!!!!!!!!
”"
EDF Energy,,Posted 1 year ago,1,"“
JUST AVOID THEM!!!!!!!!!!!!!!! Hit me with a £600 bill after not setting up my direct debit correctly. ABSOLUTE SCUM!!!!!!!!
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
I COULD WRITE A VERY LONG LIST HOW RUDE THEY ARE, LIE AS EASY AS FART AND REPEATEDLY, DISRESPECTFUL, STEAL MONEY REPEATEDLY (YOU HAVE TO CONTROL AND ASK BACK, WASTE YOUR UNPAID TIME), SO CALLED 'LIVE CHAT' IS NIGHTMARE. THEY ARE COMFORTED ON CUSTOMERS' MONEY AND DON'T CARE AT ALL ABOUT YOUR UNPAID TIME WASTING, WHICH CAN BE EVEN OVER AN HOUR AND STILL WITHOUT ANSWER. ETC, ETC, ETC. ENDLESSLY.  RIGHT NOW I AM ON 'LIVE CHAT' FOR SOON OVER AN HOUR AND CAN'T GET A DEADLOCK REF. NB. FOR OMBUDSMAN TO LEAVE THEM, WHICH WERE PROMISED ABOUT TWO MONTHS AGO. I GOT EVEN TEXT MSG THEY HAVE THIS NB, BUT I HAVE NOT. EDF IS NOTHING, BUT A CURSE OF CIVILISED SOCIETY.
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
Landlady of empty property. Previous tennants had EDF so continued with them until new tennants moved in. Was put on a high deemed tarrif until then. As no gas was being used they said ""No standing charge will be issued"". Of course Gas Engineer had to do a safety check of heating and oven resulting in £1.26. Final bill included £18.74 standing charge for that. Asked if some of that could be waived, No chance.
”"
EDF Energy,,Posted 2 years ago,1,"“
Extremely extremely poor customer service.Never answer the calls.Customer service advisor will disconnect the phone and pretend that they can’t hear you.If you send email to one person next time other person will reply and ask you to send email again and again.I will gave score their customer service 0/10
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
Don’t know where to start. I do actually!!! I will be leaving them EDF !! ASAP!!! 
These big companies just feel like they can do what ever they want, and the truth is they can if you stay with them. 

Sent some engineers round today for what they said was a routine check. Before they left they said there was a issues with the fuse box, which was only 2 months old. I told them there was no issues whatsoever before they came. Long story short they left my house with no electricity freezing cold no heating and no shower. 

Next time a big company tell you they want to come around and check things tell them to get a letter from the court, this will waste there time and money like they have done with me. I was being nice and said sure come round and check. Big mistake. Spoke to managers on the phone was like speaking to a robot. Literally could have trained a monkey to do what the mangers and people do there. I guess that’s why they work on the phone. Not putting anyone down I have worked on the phone to. sales and other roles. But these they had there was shocking just repeating herself.taking to me like I was robot too. I had to tell her I am a human. I feel sorry for them they are told what to say and that’s exactly what they do. This company EDF make billions of pounds and couldn’t fix a issue with a fuse box. One of the engineers told me he’s not a electrician !!! Wow !! And he’s not allowed to touch anything else. Like I said everything in my house was working perfectly!!!!
”"
EDF Energy,,Posted 2 years ago,1,"“
This company is ridiculous! They have left me and my family without gas for around 4 days now! I have had my basic human necessities taken away - I cannot cook, shower and we are all freezing in this baltic weather. I have tried to call customer service over and over and have been transferred left right and centre through hundreds of automated messages. The company need to contact me ASAP this is inhumane.
”"
EDF Energy,,Posted 2 years ago,1,"“
They'll agree a rate with you (3 times over live chat I confirmed the amount) then charge what they want by dd.
And obviously it was more than agreed.
Can't wait to leave, really bad customer service
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
After6weeks not so smart meter still not smart enough to register with display unit will this ever be fixed have been fobbed off before saying this will be treated as priority sounds like many others not satisfied.
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
If your supplier has failed and your looking to transfer to another supplier,DO NOT choose EDF,they are an awful company problems not fixed!bookings made engineers dont turn ,dont even phone to let you know they are not coming,lots of promises,that just roll of their tongue!im of to Octopus an English honest company.
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
3 attempts to have smart meters fitted.
1st no show or contact.
Second no electric meter only gas one that would not work on its own.
Third and final booking again no show and no call to explain why?
Very bad service from edf energy.
Would not recommend them.
”"
EDF Energy,,Posted 2 years ago,1,"“
Have no respect to customers time! Booked appointment and did not show up!
”"
EDF Energy,,Posted 2 years ago,1,"“
They have over charged me, via green network energy. We have no meter readings to give to them as GNE turned off the meters, 6 months after the government switch to edf they drop a £525 bill on with no proof or evidene or anything. first it was ""no we have meter readings"" then it was estimated, and when I as for proof, the only manager who can deal with this disappears and calls be after the customer services centre closes and tried to have a conversation with my voicemail ""the customer does not respond, so i am closing the call"" still waiting for someone with a spine to contact me
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
Trebbled my bill way past ofcom price cap. Staff not bothered at all. Still waiting to hear back from them. Ofcom here I come.
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
EDF is  house of idiot  
Don't use them  they all r unprofessional  & completely  idiots 
After leaving that stupid company  they keep sending letters & 100 of Nonsense  Text messages
”"
EDF Energy,Verified Reviewer,Posted 2 years ago,1,"“
The worst customer service ever. Not only they could not answer any of my simple questions, but they also were rude and used inappropriate comments when i requested to change and adviser. They did not listen to what i was saying at all. Horrible.
”"
EDF Energy,,Posted 2 years ago,1,"“
We've been sent a massive back 
bill that goes against OFGEM Rules,
From EDF Energy 
For the amount of £610p, 
We've been paying every month since moving into our property, Back in August 2021, 
They have threatened us with county court action, 
We written to them of the fact, 
It will be met, With a Defence & Counterclaim, For the whole amount,
We have been hounded by them 
Even though 
We told them, We comes under the
Vulnerable Groups,
Please Keep Away, From EDF Energy.
”"
EDF Energy,,Posted 2 years ago,1,"“
Beyond useless this company. When we moved into our new home, weren’t receiving signal from our device and couldn’t provide payment processes. Then after multiple phone calls and engineers, sent a legal letter for outstanding bills but never actually sent us a bill or have means too. Incredibly stupid and almost a parody of a utilities company. Avoid.
”"
EDF Energy,,Posted 2 years ago,1,"“
If you are thinking if you are thinking of getting an EDF smart meter don’t bother.
The idea is good but they are total trash and EDF takes so long trying to repair an issue with the smart later.

The meter is for their benefit only so they can read your energy usage and that is the only reason.

There will probably be a grovelling response from EDF from my post saying that we value customers and we are so sorry that’s codswallop don’t believe it.
”"
EDF Energy,,Posted 2 years ago,1,"“
Rubbish customer service, tried renwing tariff, they make it hard for you to do that, and wait for the more expensive tariff to kick in, thus poncing and screwing the most money out of the customer.
”"
EDF Energy,,Posted 2 years ago,1,"“
Totally rubbish service.On hold for a minimum of 30 Minutes,then passed from pillar to Post.Speaking to a variety of people who seemed annoyed that I had interrupted whatever they were previously doing.Previously had excellent customer service from EDF but obviously their standards have slipped considerably.
”"
EDF Energy,,Posted 2 years ago,1,"“
Failed to contact us when switched to them from green energy network.  Vastly over estimated energy usage and lied to new supplier saying we had sent them a final meter reading when they had had no contact with us.  All in all a really awful experience.
”"
EDF Energy,,Posted 2 years ago,1,"“
The worst supplier we ever had! 👎👎👎
”"
EDF Energy,,Posted 2 years ago,1,"“
Shocking. They haven't set the meter from the previous owners prepayment meter to my direct debit, then decided that because the meter hasn't been topped up they just cut the power supply. The customer service is laughable, they keep ignoring the messages and there's no contact number to call on Thursday after 8.
Tried to fob me off with making me call 105 which I did and they said it's obviously EDF'S responsibility. Find something else if you want leccy in the house because these are completely incompetent clowns
”"
EDF Energy,,Posted 2 years ago,1,"“
Anyone with EDF I suggest you change suppliers, the company chasing us for a bill that was owed to a empty house we moved in to are trying to get us to fork out the money. Not only that they have gone to the extent of finding out my parents old address and forwarding a bill with debt collectors to their old address which was never linked to this account breaching GDPR by retrieving address and information through third party sources or searching the name Gutridge and randomly sending a letter in hope it would get to the new occupants eventually!!
”"
